RegionID,RegionName,State,HomeType,Bedrooms,Tier,Latest_ZHVI
394630,"Gettysburg, PA",PA,sfr+condo,3.0,0.33_0.67,312860.7847615364
394620,"Gadsden, AL",AL,sfr+condo,3.0,0.33_0.67,216244.5880065584
394733,"Kalispell, MT",MT,sfr+condo,3.0,0.33_0.67,631379.5500103304
394518,"Danville, VA",VA,sfr+condo,3.0,0.33_0.67,197144.49524885768
394823,"Mankato, MN",MN,sfr+condo,3.0,0.33_0.67,275616.32374490774
394794,"Lima, OH",OH,sfr+condo,3.0,0.33_0.67,192312.49959132416
753915,"Salem, OH",OH,sfr+condo,3.0,0.33_0.67,178421.3363813633
395166,"Truckee, CA",CA,sfr+condo,3.0,0.33_0.67,623375.5120131186
395080,"Sebring, FL",FL,sfr+condo,3.0,0.33_0.67,272764.960980453
394462,"Cheyenne, WY",WY,sfr+condo,3.0,0.33_0.67,363355.2697984612
394689,"Hot Springs, AR",AR,sfr+condo,3.0,0.33_0.67,255552.39622896965
394302,"Adrian, MI",MI,sfr+condo,3.0,0.33_0.67,232235.53162143243
395090,"Shelby, NC",NC,sfr+condo,3.0,0.33_0.67,257723.5100909494
394542,"Dubuque, IA",IA,sfr+condo,3.0,0.33_0.67,257022.22371471103
394852,"Meridian, MS",MS,sfr+condo,3.0,0.33_0.67,113726.11296164471
753912,"Pinehurst, NC",NC,sfr+condo,3.0,0.33_0.67,392504.0392409944
394953,"Paducah, KY",KY,sfr+condo,3.0,0.33_0.67,203211.0531818934
395190,"Victoria, TX",TX,sfr+condo,3.0,0.33_0.67,215188.1401378646
395038,"Rome, GA",GA,sfr+condo,3.0,0.33_0.67,244806.4924388032
395086,"Sevierville, TN",TN,sfr+condo,3.0,0.33_0.67,424292.22436657775
394882,"Moses Lake, WA",WA,sfr+condo,3.0,0.33_0.67,349051.6187836519
394340,"Ashtabula, OH",OH,sfr+condo,3.0,0.33_0.67,191626.89016632712
394441,"Cape Girardeau, MO",MO,sfr+condo,3.0,0.33_0.67,233215.38750833363
394311,"Albertville, AL",AL,sfr+condo,3.0,0.33_0.67,243964.20984107623
394580,"Fairbanks, AK",AK,sfr+condo,3.0,0.33_0.67,346713.04301649466
394410,"Brainerd, MN",MN,sfr+condo,3.0,0.33_0.67,376499.82757459366
394513,"Cumberland, MD",MD,sfr+condo,3.0,0.33_0.67,187181.8347157559
394928,"Ocean City, NJ",NJ,sfr+condo,3.0,0.33_0.67,700211.6953873467
394505,"Corvallis, OR",OR,sfr+condo,3.0,0.33_0.67,524112.6234695991
394988,"Pocatello, ID",ID,sfr+condo,3.0,0.33_0.67,322148.5431736325
394501,"Corning, NY",NY,sfr+condo,3.0,0.33_0.67,166107.3717916027
394911,"New Philadelphia, OH",OH,sfr+condo,3.0,0.33_0.67,222152.0792848874
395140,"Sunbury, PA",PA,sfr+condo,3.0,0.33_0.67,182011.4958715282
395175,"Ukiah, CA",CA,sfr+condo,3.0,0.33_0.67,527050.3168792096
753887,"Hermiston, OR",OR,sfr+condo,3.0,0.33_0.67,310581.92220547487
394469,"Clarksburg, WV",WV,sfr+condo,3.0,0.33_0.67,176467.0543046361
394964,"Parkersburg, WV",WV,sfr+condo,3.0,0.33_0.67,177002.8603752729
394373,"Beaver Dam, WI",WI,sfr+condo,3.0,0.33_0.67,296095.31774986576
394980,"Pine Bluff, AR",AR,sfr+condo,3.0,0.33_0.67,136427.10229798398
394641,"Grants Pass, OR",OR,sfr+condo,3.0,0.33_0.67,407590.1410709929
394511,"Cullman, AL",AL,sfr+condo,3.0,0.33_0.67,245169.2039148366
394809,"Lufkin, TX",TX,sfr+condo,3.0,0.33_0.67,218981.0608747925
395248,"Zanesville, OH",OH,sfr+condo,3.0,0.33_0.67,228389.0873838463
394907,"New Castle, PA",PA,sfr+condo,3.0,0.33_0.67,170453.77064403432
394925,"Oak Harbor, WA",WA,sfr+condo,3.0,0.33_0.67,643771.8230225662
394942,"Orangeburg, SC",SC,sfr+condo,3.0,0.33_0.67,163214.09067929667
395212,"Watertown, WI",WI,sfr+condo,3.0,0.33_0.67,347298.7888751991
394847,"Meadville, PA",PA,sfr+condo,3.0,0.33_0.67,175397.06956416872
394568,"Elmira, NY",NY,sfr+condo,3.0,0.33_0.67,150969.50314059705
394644,"Great Falls, MT",MT,sfr+condo,3.0,0.33_0.67,327335.8327052491
394776,"Laurel, MS",MS,sfr+condo,3.0,0.33_0.67,194997.4766108913
395042,"Russellville, AR",AR,sfr+condo,3.0,0.33_0.67,195201.96697879172
394704,"Indiana, PA",PA,sfr+condo,3.0,0.33_0.67,171398.46458567775
394859,"Midland, MI",MI,sfr+condo,3.0,0.33_0.67,220202.64726830932
394755,"Kokomo, IN",IN,sfr+condo,3.0,0.33_0.67,189299.5003709065
394395,"Bloomsburg, PA",PA,sfr+condo,3.0,0.33_0.67,243714.92609965525
394941,"Opelousas, LA",LA,sfr+condo,3.0,0.33_0.67,171290.2234931564
394675,"Helena, MT",MT,sfr+condo,3.0,0.33_0.67,471628.1032021092
394744,"Key West, FL",FL,sfr+condo,3.0,0.33_0.67,1074148.028855417
395145,"Talladega, AL",AL,sfr+condo,3.0,0.33_0.67,205417.76472708175
395133,"Stillwater, OK",OK,sfr+condo,3.0,0.33_0.67,229047.29159446355
394489,"Columbus, IN",IN,sfr+condo,3.0,0.33_0.67,256671.39258510768
394345,"Athens, TX",TX,sfr+condo,3.0,0.33_0.67,280804.251917192
394452,"Centralia, WA",WA,sfr+condo,3.0,0.33_0.67,463042.1464491688
394822,"Manitowoc, WI",WI,sfr+condo,3.0,0.33_0.67,229859.25478693255
394682,"Hinesville, GA",GA,sfr+condo,3.0,0.33_0.67,235654.23062325627
394541,"DuBois, PA",PA,sfr+condo,3.0,0.33_0.67,159064.07316065417
395205,"Warsaw, IN",IN,sfr+condo,3.0,0.33_0.67,272171.934909086
394986,"Plattsburgh, NY",NY,sfr+condo,3.0,0.33_0.67,220827.73656986107
395126,"Statesboro, GA",GA,sfr+condo,3.0,0.33_0.67,271068.9952511367
394445,"Casper, WY",WY,sfr+condo,3.0,0.33_0.67,312033.1731235586
395231,"Wilson, NC",NC,sfr+condo,3.0,0.33_0.67,225694.99804699383
753881,"Glenwood Springs, CO",CO,sfr+condo,3.0,0.33_0.67,813273.3300401982
395085,"Seneca, SC",SC,sfr+condo,3.0,0.33_0.67,293706.5798741129
394866,"Minot, ND",ND,sfr+condo,3.0,0.33_0.67,262782.90560473414
394936,"Olean, NY",NY,sfr+condo,3.0,0.33_0.67,160421.47799104097
394465,"Chillicothe, OH",OH,sfr+condo,3.0,0.33_0.67,239279.6927559981
395077,"Searcy, AR",AR,sfr+condo,3.0,0.33_0.67,201838.18564175197
394638,"Grand Island, NE",NE,sfr+condo,3.0,0.33_0.67,267550.42447158584
394994,"Port Angeles, WA",WA,sfr+condo,3.0,0.33_0.67,527168.212381056
394350,"Auburn, NY",NY,sfr+condo,3.0,0.33_0.67,223595.86536397776
394699,"Huntsville, TX",TX,sfr+condo,3.0,0.33_0.67,260645.40972593
394738,"Keene, NH",NH,sfr+condo,3.0,0.33_0.67,385393.45455774927
394674,"Heber, UT",UT,sfr+condo,3.0,0.33_0.67,1130799.5728651665
395010,"Quincy, IL",IL,sfr+condo,3.0,0.33_0.67,181230.6512911992
395062,"Sandusky, OH",OH,sfr+condo,3.0,0.33_0.67,231921.14755638604
394593,"Findlay, OH",OH,sfr+condo,3.0,0.33_0.67,231602.4735751588
394614,"Frankfort, KY",KY,sfr+condo,3.0,0.33_0.67,247457.3153790745
394516,"Danville, IL",IL,sfr+condo,3.0,0.33_0.67,114806.62388801663
394298,"Aberdeen, WA",WA,sfr+condo,3.0,0.33_0.67,380870.3949457667
394999,"Portsmouth, OH",OH,sfr+condo,3.0,0.33_0.67,160375.39061733146
395106,"Somerset, PA",PA,sfr+condo,3.0,0.33_0.67,184452.60682518952
753928,"Wisconsin Rapids, WI",WI,sfr+condo,3.0,0.33_0.67,219329.7655360612
753893,"Jefferson, GA",GA,sfr+condo,3.0,0.33_0.67,348954.56399117975
394736,"Kapaa, HI",HI,sfr+condo,3.0,0.33_0.67,1006609.7018479318
394955,"Palatka, FL",FL,sfr+condo,3.0,0.33_0.67,243593.36852373087
394626,"Gallup, NM",NM,sfr+condo,3.0,0.33_0.67,236458.7164008623
394683,"Hobbs, NM",NM,sfr+condo,3.0,0.33_0.67,224718.73019197
395088,"Shawnee, OK",OK,sfr+condo,3.0,0.33_0.67,191911.7645539953
394884,"Mount Airy, NC",NC,sfr+condo,3.0,0.33_0.67,239676.22788132413
395132,"Stevens Point, WI",WI,sfr+condo,3.0,0.33_0.67,281789.8152308983
394647,"Greeneville, TN",TN,sfr+condo,3.0,0.33_0.67,283261.9331677398
394655,"Greenwood, SC",SC,sfr+condo,3.0,0.33_0.67,212024.10897520604
394764,"Lake City, FL",FL,sfr+condo,3.0,0.33_0.67,262368.575440088
394752,"Klamath Falls, OR",OR,sfr+condo,3.0,0.33_0.67,330006.40681212203
394877,"Morehead City, NC",NC,sfr+condo,3.0,0.33_0.67,462828.8962419193
394472,"Clearlake, CA",CA,sfr+condo,3.0,0.33_0.67,344425.07110059337
394305,"Alamogordo, NM",NM,sfr+condo,3.0,0.33_0.67,218933.2177160116
395027,"Roanoke Rapids, NC",NC,sfr+condo,3.0,0.33_0.67,125878.04884971416
394587,"Farmington, MO",MO,sfr+condo,3.0,0.33_0.67,219943.76892469305
394897,"Muskogee, OK",OK,sfr+condo,3.0,0.33_0.67,168676.10337692488
394826,"Marion, IN",IN,sfr+condo,3.0,0.33_0.67,149505.95087344878
394586,"Faribault, MN",MN,sfr+condo,3.0,0.33_0.67,338670.3751453964
395021,"Richmond, IN",IN,sfr+condo,3.0,0.33_0.67,176875.08142464733
394829,"Marquette, MI",MI,sfr+condo,3.0,0.33_0.67,265728.74564706284
394922,"North Wilkesboro, NC",NC,sfr+condo,3.0,0.33_0.67,252230.82865355627
394885,"Mount Pleasant, MI",MI,sfr+condo,3.0,0.33_0.67,202432.8589370968
395024,"Rio Grande City, TX",TX,sfr+condo,3.0,0.33_0.67,186183.6260181349
394827,"Marion, OH",OH,sfr+condo,3.0,0.33_0.67,180776.9020545252
394360,"Baraboo, WI",WI,sfr+condo,3.0,0.33_0.67,330246.9549161102
395016,"Red Bluff, CA",CA,sfr+condo,3.0,0.33_0.67,333220.0010906619
394825,"Marinette, WI",WI,sfr+condo,3.0,0.33_0.67,206357.7171280575
395040,"Roswell, NM",NM,sfr+condo,3.0,0.33_0.67,206880.9328095464
395092,"Shelton, WA",WA,sfr+condo,3.0,0.33_0.67,482499.51573151886
394540,"Dublin, GA",GA,sfr+condo,3.0,0.33_0.67,214204.04141335783
394899,"Nacogdoches, TX",TX,sfr+condo,3.0,0.33_0.67,239386.2407101268
395105,"Somerset, KY",KY,sfr+condo,3.0,0.33_0.67,243671.72230221416
394496,"Coos Bay, OR",OR,sfr+condo,3.0,0.33_0.67,367743.74411720334
394600,"Forest City, NC",NC,sfr+condo,3.0,0.33_0.67,237821.50997865145
394836,"Martinsville, VA",VA,sfr+condo,3.0,0.33_0.67,175290.37140417003
395020,"Rexburg, ID",ID,sfr+condo,3.0,0.33_0.67,387764.9486143466
394787,"Lewiston, ID",ID,sfr+condo,3.0,0.33_0.67,373375.8861531505
394759,"Laconia, NH",NH,sfr+condo,3.0,0.33_0.67,531054.4523724673
394629,"Georgetown, SC",SC,sfr+condo,3.0,0.33_0.67,393761.2794610269
394343,"Athens, OH",OH,sfr+condo,3.0,0.33_0.67,215803.30205096
395063,"Sanford, NC",NC,sfr+condo,3.0,0.33_0.67,275689.2797070459
394570,"Enid, OK",OK,sfr+condo,3.0,0.33_0.67,157781.0177885129
394889,"Mount Vernon, OH",OH,sfr+condo,3.0,0.33_0.67,287059.2430439861
395199,"Walla Walla, WA",WA,sfr+condo,3.0,0.33_0.67,421854.9938493995
394309,"Albemarle, NC",NC,sfr+condo,3.0,0.33_0.67,306013.3295220081
394701,"Hutchinson, KS",KS,sfr+condo,3.0,0.33_0.67,167203.94305605942
394693,"Hudson, NY",NY,sfr+condo,3.0,0.33_0.67,450943.057019284
395124,"Starkville, MS",MS,sfr+condo,3.0,0.33_0.67,240637.70605768112
394443,"Carlsbad, NM",NM,sfr+condo,3.0,0.33_0.67,276042.8860980926
394631,"Gillette, WY",WY,sfr+condo,3.0,0.33_0.67,318403.8339493553
395136,"Sturgis, MI",MI,sfr+condo,3.0,0.33_0.67,208747.13166154723
395044,"Rutland, VT",VT,sfr+condo,3.0,0.33_0.67,322999.1589256936
394509,"Crossville, TN",TN,sfr+condo,3.0,0.33_0.67,359834.0737959252
395071,"Sayre, PA",PA,sfr+condo,3.0,0.33_0.67,203725.8706562572
395049,"Salina, KS",KS,sfr+condo,3.0,0.33_0.67,186999.63072481484
753903,"Marietta, OH",OH,sfr+condo,3.0,0.33_0.67,202215.0262871192
394591,"Fergus Falls, MN",MN,sfr+condo,3.0,0.33_0.67,306473.33059731446
394362,"Barre, VT",VT,sfr+condo,3.0,0.33_0.67,393974.8256144858
394618,"Fremont, OH",OH,sfr+condo,3.0,0.33_0.67,190575.65945512024
394939,"Oneonta, NY",NY,sfr+condo,3.0,0.33_0.67,207238.1048647305
394490,"Columbus, MS",MS,sfr+condo,3.0,0.33_0.67,206291.16891141227
394923,"Norwalk, OH",OH,sfr+condo,3.0,0.33_0.67,200965.10718010005
394365,"Batavia, NY",NY,sfr+condo,3.0,0.33_0.67,218774.65448704036
394336,"Ardmore, OK",OK,sfr+condo,3.0,0.33_0.67,196509.1988239176
394956,"Palestine, TX",TX,sfr+condo,3.0,0.33_0.67,218360.3748531037
394605,"Fort Madison, IA",IA,sfr+condo,3.0,0.33_0.67,142607.56824407482
394456,"Charleston, IL",IL,sfr+condo,3.0,0.33_0.67,154518.4782853067
394592,"Fernley, NV",NV,sfr+condo,3.0,0.33_0.67,389625.8788439674
394444,"Carson City, NV",NV,sfr+condo,3.0,0.33_0.67,458803.8758279705
394551,"Eagle Pass, TX",TX,sfr+condo,3.0,0.33_0.67,263777.2765171371
394432,"Calhoun, GA",GA,sfr+condo,3.0,0.33_0.67,267713.67105072533
753877,"Cullowhee, NC",NC,sfr+condo,3.0,0.33_0.67,433648.7385952927
394737,"Kearney, NE",NE,sfr+condo,3.0,0.33_0.67,263977.482780169
394582,"Fairmont, WV",WV,sfr+condo,3.0,0.33_0.67,193341.8900493066
394940,"Ontario, OR",OR,sfr+condo,3.0,0.33_0.67,356213.88521089364
394621,"Gaffney, SC",SC,sfr+condo,3.0,0.33_0.67,243803.5240045761
394977,"Picayune, MS",MS,sfr+condo,3.0,0.33_0.67,222648.8122631765
395131,"Sterling, IL",IL,sfr+condo,3.0,0.33_0.67,163117.62405342126
394411,"Branson, MO",MO,sfr+condo,3.0,0.33_0.67,254656.82644677337
394446,"Cedar City, UT",UT,sfr+condo,3.0,0.33_0.67,361219.6270253624
395216,"Waycross, GA",GA,sfr+condo,3.0,0.33_0.67,194757.8719860263
394951,"Oxford, MS",MS,sfr+condo,3.0,0.33_0.67,400107.4809400964
394721,"Jasper, IN",IN,sfr+condo,3.0,0.33_0.67,248170.1884459132
394556,"Edwards, CO",CO,sfr+condo,3.0,0.33_0.67,1340637.6372470784
394547,"Durango, CO",CO,sfr+condo,3.0,0.33_0.67,732523.8361982262
394750,"Kinston, NC",NC,sfr+condo,3.0,0.33_0.67,172661.74515788266
753920,"Sonora, CA",CA,sfr+condo,3.0,0.33_0.67,408611.0754520744
395157,"Tiffin, OH",OH,sfr+condo,3.0,0.33_0.67,182253.2685140559
394366,"Batesville, AR",AR,sfr+condo,3.0,0.33_0.67,187837.100196423
394989,"Point Pleasant, WV",OH,sfr+condo,3.0,0.33_0.67,177124.17510838123
394566,"Elko, NV",NV,sfr+condo,3.0,0.33_0.67,349824.08716732875
394517,"Danville, KY",KY,sfr+condo,3.0,0.33_0.67,221894.2509664717
394632,"Glasgow, KY",KY,sfr+condo,3.0,0.33_0.67,215477.71554378085
395122,"St. Marys, GA",GA,sfr+condo,3.0,0.33_0.67,278931.1782098654
394402,"Boone, NC",NC,sfr+condo,3.0,0.33_0.67,536597.8124312031
395204,"Warrensburg, MO",MO,sfr+condo,3.0,0.33_0.67,258075.30780015572
394634,"Gloversville, NY",NY,sfr+condo,3.0,0.33_0.67,220023.9999035195
394604,"Fort Leonard Wood, MO",MO,sfr+condo,3.0,0.33_0.67,208058.12152315603
394993,"Poplar Bluff, MO",MO,sfr+condo,3.0,0.33_0.67,173626.6309027498
394562,"Elizabeth City, NC",NC,sfr+condo,3.0,0.33_0.67,263360.8353857768
394967,"Payson, AZ",AZ,sfr+condo,3.0,0.33_0.67,459614.6946866478
394344,"Athens, TN",TN,sfr+condo,3.0,0.33_0.67,275636.75432466646
394571,"Enterprise, AL",AL,sfr+condo,3.0,0.33_0.67,215738.1419771496
394339,"Ashland, OH",OH,sfr+condo,3.0,0.33_0.67,247835.6732854316
395073,"Scottsboro, AL",AL,sfr+condo,3.0,0.33_0.67,236229.4959335562
394861,"Milledgeville, GA",GA,sfr+condo,3.0,0.33_0.67,230734.6365892293
394742,"Kerrville, TX",TX,sfr+condo,3.0,0.33_0.67,385930.06927878346
394363,"Bartlesville, OK",OK,sfr+condo,3.0,0.33_0.67,166573.18475856085
394985,"Platteville, WI",WI,sfr+condo,3.0,0.33_0.67,221708.3601640201
394503,"Corsicana, TX",TX,sfr+condo,3.0,0.33_0.67,236108.309927782
394652,"Greenville, OH",OH,sfr+condo,3.0,0.33_0.67,216329.63844898643
395029,"Rochelle, IL",IL,sfr+condo,3.0,0.33_0.67,218381.6585649508
394538,"Douglas, GA",GA,sfr+condo,3.0,0.33_0.67,191845.3720161343
394933,"Oil City, PA",PA,sfr+condo,3.0,0.33_0.67,140410.96475475506
394838,"Mason City, IA",IA,sfr+condo,3.0,0.33_0.67,192125.3193108088
394717,"Jacksonville, TX",TX,sfr+condo,3.0,0.33_0.67,235129.7530769528
394625,"Galesburg, IL",IL,sfr+condo,3.0,0.33_0.67,131636.21590365595
394954,"Pahrump, NV",NV,sfr+condo,3.0,0.33_0.67,367412.8558069964
394963,"Paris, TX",TX,sfr+condo,3.0,0.33_0.67,221768.73744144797
395234,"Winona, MN",MN,sfr+condo,3.0,0.33_0.67,264866.501958847
753905,"Newport, OR",OR,sfr+condo,3.0,0.33_0.67,536364.4912802455
394878,"Morgan City, LA",LA,sfr+condo,3.0,0.33_0.67,126399.2424974864
395091,"Shelbyville, TN",TN,sfr+condo,3.0,0.33_0.67,322458.3448623189
394326,"Amsterdam, NY",NY,sfr+condo,3.0,0.33_0.67,209900.47583012865
753911,"Ozark, AL",AL,sfr+condo,3.0,0.33_0.67,175910.76798622528
394316,"Alice, TX",TX,sfr+condo,3.0,0.33_0.67,209576.2400406381
394628,"Gardnerville Ranchos, NV",NV,sfr+condo,3.0,0.33_0.67,625396.2593750247
394608,"Fort Polk South, LA",LA,sfr+condo,3.0,0.33_0.67,181715.18009917557
394437,"Ca-¦on City, CO",CO,sfr+condo,3.0,0.33_0.67,354510.5846790239
394903,"Natchez, MS",LA,sfr+condo,3.0,0.33_0.67,164468.49517299127
394906,"New Castle, IN",IN,sfr+condo,3.0,0.33_0.67,203633.636266764
394478,"Clovis, NM",NM,sfr+condo,3.0,0.33_0.67,204257.9493405436
394919,"Norfolk, NE",NE,sfr+condo,3.0,0.33_0.67,254232.11671222164
394431,"Cadillac, MI",MI,sfr+condo,3.0,0.33_0.67,242161.87282173327
395043,"Ruston, LA",LA,sfr+condo,3.0,0.33_0.67,235650.5850855439
395097,"Sidney, OH",OH,sfr+condo,3.0,0.33_0.67,246102.5509061485
395008,"Pullman, WA",WA,sfr+condo,3.0,0.33_0.67,303625.980771198
394819,"Malone, NY",NY,sfr+condo,3.0,0.33_0.67,174997.21430474168
394527,"Del Rio, TX",TX,sfr+condo,3.0,0.33_0.67,252331.62772353
394391,"Blackfoot, ID",ID,sfr+condo,3.0,0.33_0.67,342578.03265156894
395017,"Red Wing, MN",MN,sfr+condo,3.0,0.33_0.67,309554.4715178373
394918,"Nogales, AZ",AZ,sfr+condo,3.0,0.33_0.67,256302.60650633636
395144,"Tahlequah, OK",OK,sfr+condo,3.0,0.33_0.67,204226.80390917987
394739,"Kendallville, IN",IN,sfr+condo,3.0,0.33_0.67,245269.03364714305
394876,"Montrose, CO",CO,sfr+condo,3.0,0.33_0.67,499410.8301989862
394504,"Cortland, NY",NY,sfr+condo,3.0,0.33_0.67,196922.81441717324
394887,"Mount Sterling, KY",KY,sfr+condo,3.0,0.33_0.67,213275.02430103545
394477,"Clinton, IA",IA,sfr+condo,3.0,0.33_0.67,178408.06187344622
753916,"Sandpoint, ID",ID,sfr+condo,3.0,0.33_0.67,652878.0321109331
753865,"Bardstown, KY",KY,sfr+condo,3.0,0.33_0.67,264240.9807244081
395201,"Wapakoneta, OH",OH,sfr+condo,3.0,0.33_0.67,244319.9719566702
394987,"Plymouth, IN",IN,sfr+condo,3.0,0.33_0.67,248491.48944092356
394789,"Lewistown, PA",PA,sfr+condo,3.0,0.33_0.67,189075.69622400787
394379,"Bemidji, MN",MN,sfr+condo,3.0,0.33_0.67,276728.5807902704
394377,"Bellefontaine, OH",OH,sfr+condo,3.0,0.33_0.67,264890.1063708479
395087,"Seymour, IN",IN,sfr+condo,3.0,0.33_0.67,233080.55383198787
394426,"Burley, ID",ID,sfr+condo,3.0,0.33_0.67,300572.22103604645
394548,"Durant, OK",OK,sfr+condo,3.0,0.33_0.67,234850.11129024683
394883,"Moultrie, GA",GA,sfr+condo,3.0,0.33_0.67,206989.69388840336
394398,"Bogalusa, LA",LA,sfr+condo,3.0,0.33_0.67,179293.41319108816
394500,"Cornelia, GA",GA,sfr+condo,3.0,0.33_0.67,308845.4594083125
753889,"Hillsdale, MI",MI,sfr+condo,3.0,0.33_0.67,226144.69605024628
395155,"Thomasville, GA",GA,sfr+condo,3.0,0.33_0.67,247027.9277341808
394961,"Paragould, AR",AR,sfr+condo,3.0,0.33_0.67,193452.18741977436
394650,"Greenville, MS",MS,sfr+condo,3.0,0.33_0.67,106260.02796565351
394427,"Burlington, IA",IA,sfr+condo,3.0,0.33_0.67,154409.879664898
394817,"Madisonville, KY",KY,sfr+condo,3.0,0.33_0.67,199122.72002323423
394850,"Menomonie, WI",WI,sfr+condo,3.0,0.33_0.67,295340.2385050471
753918,"Shawano, WI",WI,sfr+condo,3.0,0.33_0.67,288935.0833926319
395189,"Vicksburg, MS",MS,sfr+condo,3.0,0.33_0.67,168563.46454555783
394375,"Bedford, IN",IN,sfr+condo,3.0,0.33_0.67,215636.21030851756
395208,"Washington, NC",NC,sfr+condo,3.0,0.33_0.67,255497.4832491108
394616,"Freeport, IL",IL,sfr+condo,3.0,0.33_0.67,182813.6440639081
394667,"Harrison, AR",AR,sfr+condo,3.0,0.33_0.67,222389.5414273639
395037,"Rolla, MO",MO,sfr+condo,3.0,0.33_0.67,220290.96956898805
394482,"Coldwater, MI",MI,sfr+condo,3.0,0.33_0.67,220106.5464473152
753904,"Marion, NC",NC,sfr+condo,3.0,0.33_0.67,287440.8079588736
394695,"Huntingdon, PA",PA,sfr+condo,3.0,0.33_0.67,188898.9962497462
394567,"Ellensburg, WA",WA,sfr+condo,3.0,0.33_0.67,527902.4788118948
394990,"Ponca City, OK",OK,sfr+condo,3.0,0.33_0.67,138256.50350546694
394779,"Lawrenceburg, TN",TN,sfr+condo,3.0,0.33_0.67,270819.2352649832
394842,"McAlester, OK",OK,sfr+condo,3.0,0.33_0.67,159579.02695960063
394886,"Mount Pleasant, TX",TX,sfr+condo,3.0,0.33_0.67,252173.7814771164
395228,"Willmar, MN",MN,sfr+condo,3.0,0.33_0.67,254525.49248652236
395034,"Rockingham, NC",NC,sfr+condo,3.0,0.33_0.67,196786.2296646654
394895,"Muscatine, IA",IA,sfr+condo,3.0,0.33_0.67,204359.33512295055
394785,"Lewisburg, PA",PA,sfr+condo,3.0,0.33_0.67,265407.4152147034
394349,"Auburn, IN",IN,sfr+condo,3.0,0.33_0.67,238540.7866749417
394545,"Duncan, OK",OK,sfr+condo,3.0,0.33_0.67,165191.8296380086
395081,"Sedalia, MO",MO,sfr+condo,3.0,0.33_0.67,207238.4654146477
394448,"Cedartown, GA",GA,sfr+condo,3.0,0.33_0.67,228985.45105389424
394677,"Henderson, NC",NC,sfr+condo,3.0,0.33_0.67,214952.39899666965
394297,"Aberdeen, SD",SD,sfr+condo,3.0,0.33_0.67,222598.3372582104
395032,"Rock Springs, WY",WY,sfr+condo,3.0,0.33_0.67,300845.7306396407
394627,"Garden City, KS",KS,sfr+condo,3.0,0.33_0.67,222693.25546719457
395129,"Stephenville, TX",TX,sfr+condo,3.0,0.33_0.67,306688.7539296849
394449,"Celina, OH",OH,sfr+condo,3.0,0.33_0.67,286458.84379576443
395230,"Wilmington, OH",OH,sfr+condo,3.0,0.33_0.67,249914.33494303384
394424,"Bucyrus, OH",OH,sfr+condo,3.0,0.33_0.67,165401.13012808267
394319,"Alma, MI",MI,sfr+condo,3.0,0.33_0.67,182584.7657770675
394558,"El Campo, TX",TX,sfr+condo,3.0,0.33_0.67,203075.45427424824
394891,"Mountain Home, AR",AR,sfr+condo,3.0,0.33_0.67,257601.364808567
394624,"Gainesville, TX",TX,sfr+condo,3.0,0.33_0.67,318024.533824393
395158,"Tifton, GA",GA,sfr+condo,3.0,0.33_0.67,212188.10986395428
394397,"Blytheville, AR",AR,sfr+condo,3.0,0.33_0.67,145264.7409559402
394845,"McMinnville, TN",TN,sfr+condo,3.0,0.33_0.67,277292.11525814864
394341,"Astoria, OR",OR,sfr+condo,3.0,0.33_0.67,529325.9433908074
394409,"Bradford, PA",PA,sfr+condo,3.0,0.33_0.67,139287.30124524352
394574,"Espa-¦ola, NM",NM,sfr+condo,3.0,0.33_0.67,379758.1156779807
394844,"McComb, MS",MS,sfr+condo,3.0,0.33_0.67,162266.50829067067
753866,"Big Stone Gap, VA",VA,sfr+condo,3.0,0.33_0.67,141228.12979806986
394833,"Marshalltown, IA",IA,sfr+condo,3.0,0.33_0.67,176490.37418823966
394384,"Big Rapids, MI",MI,sfr+condo,3.0,0.33_0.67,242843.0582902242
394354,"Austin, MN",MN,sfr+condo,3.0,0.33_0.67,201743.4424007097
395082,"Selinsgrove, PA",PA,sfr+condo,3.0,0.33_0.67,237613.40634645917
395219,"West Plains, MO",MO,sfr+condo,3.0,0.33_0.67,210083.44379934197
394934,"Okeechobee, FL",FL,sfr+condo,3.0,0.33_0.67,301881.6538450275
394690,"Houghton, MI",MI,sfr+condo,3.0,0.33_0.67,207100.4558381413
394881,"Moscow, ID",ID,sfr+condo,3.0,0.33_0.67,421353.5057040324
394476,"Clewiston, FL",FL,sfr+condo,3.0,0.33_0.67,283988.97271904483
395026,"Riverton, WY",WY,sfr+condo,3.0,0.33_0.67,348581.45520939835
394560,"El Dorado, AR",AR,sfr+condo,3.0,0.33_0.67,173965.6642931384
395083,"Selma, AL",AL,sfr+condo,3.0,0.33_0.67,130202.3496889362
394981,"Pittsburg, KS",KS,sfr+condo,3.0,0.33_0.67,165946.58728306164
394663,"Hannibal, MO",MO,sfr+condo,3.0,0.33_0.67,230163.4920377274
395203,"Warren, PA",PA,sfr+condo,3.0,0.33_0.67,150597.3391704558
394315,"Alexandria, MN",MN,sfr+condo,3.0,0.33_0.67,341336.0878257444
395178,"Urbana, OH",OH,sfr+condo,3.0,0.33_0.67,253692.34011134625
394654,"Greenwood, MS",MS,sfr+condo,3.0,0.33_0.67,103572.4705707604
394434,"Cambridge, OH",OH,sfr+condo,3.0,0.33_0.67,199928.1370938664
395227,"Williston, ND",ND,sfr+condo,3.0,0.33_0.67,333418.14240839775
